tutorial_id,course_id,tutorial_title
678,7,Rangkuman Fragment
679,7,Latihan Membuat Aplikasi Consumer Catatan dengan Content Provider
680,7,Pengenalan Fragment
681,7,Daftar Referensi
682,7,Read and Write File : Quiz
683,7,Pengenalan Dasar Pengembangan Aplikasi Android
684,7,Ringkasan Activity
685,7,Persiapan Tools
686,7,Latihan Navigation Drawer dengan NavigationComponent
687,7,Latihan LiveData dengan API
688,7,Teori Android Widget
689,7,Rangkuman Kelas
690,7,Firebase Dispatcher : Teori
691,7,Pengenalan Navigation
692,7,Latihan Networking dengan LoopJ & Parsing JSON
693,7,Teori Content Provider
694,7,Knowledge Check : Fragment
695,7,Bedah Kode Latihan RecyclerView
696,7,Teori BroadcastReceiver
697,7,Latihan Menampilkan Website dengan WebView
698,7,Latihan UI Test Menggunakan Espresso
699,7,Latihan Mengirim Data dengan Parcelable
700,7,Loader - Latihan : AsyncTask Loader
701,7,GCM Network Manager - Latihan: GCM Sederhana
702,7,Teori Android KTX (Kotlin)
703,7,Teori SQLite
704,7,Teori Injection
705,7,Latihan Stack Notification dengan InboxStyle
706,7,Teori Service
707,7,Teori ViewModel
708,7,Rangkuman Dasar Pengembangan Aplikasi Android
709,7,Pengenalan Android Architecture Component
710,7,Latihan Membatalkan AlarmManager
711,7,Latihan Tab Layout dengan ViewPager2
712,7,Pengenalan Local Data Persistent
713,7,Teori DataStore
714,7,Latihan Menambahkan Aksi pada Widget
715,7,Latihan Mengirim Data Antar Fragment
716,7,Latihan ListView dengan Adapter
717,7,Views dan ViewGroup : Quiz
718,7,Teori Retrofit
719,7,Submission Awal : Aplikasi Dicoding Event (Navigation dan API)
720,7,Ringkasan XML
721,7,Ringkasan Pengenalan Android Studio
722,7,Rangkuman Navigation
723,7,Latihan LiveData dengan Single Event
724,7,Teori Notification
725,7,Teori Fragment
726,7,Closing
727,7,Loader : Quiz
728,7,Latihan Activity KTX dan Fragment KTX
729,7,Latihan Membuat Aplikasi Catatan dengan Content Provider
730,7,Knowledge Check : Background Task dan Scheduler
731,7,Teori Content Description
732,7,Latihan BroadcastReceiver dari Event SMS
733,7,Knowledge Check : Background Process dan Networking
734,7,Teori UI Test dengan Espresso
735,7,Latihan Implicit Intent
736,7,Persetujuan Hak Cipta
737,7,Teori Task dan Back Stack
738,7,Cara Membaca Dokumentasi
739,7,Latihan Membuat Aplikasi Catatan dengan SQLite
740,7,Latihan Repository dan Injection
741,7,Submission Akhir : Aplikasi Dicoding Event
742,7,Latihan Service
743,7,Latihan ViewModel dengan API
744,7,Latihan Mode Grid pada RecyclerView
745,7,Teori ViewModel dan Lifecycle
746,7,Activity : Quiz
747,7,Menjalankan Aplikasi di Device & Emulator
748,7,Teori JobScheduler
749,7,Teori Navigation Component
750,7,Latihan Menyimpan dan Membuka File
751,7,Latihan Menyimpan Data dengan DataStore
752,7,Latihan StackView Widget
753,7,Teori Background Thread
754,7,Teori ListView
755,7,Ringkasan Style dan Theme
756,7,Latihan Networking dengan Retrofit
757,7,Obsolete - Submission 4: Aplikasi Movie Catalogue (Local Storage)
758,7,Teori Localization
759,7,Teori Room
760,7,Android Notification : Quiz
761,7,Latihan Fragment di Activity
762,7,Latihan ConstraintLayout
763,7,Submission 1 : Aplikasi GitHub User
764,7,Mekanisme Belajar
765,7,Knowledge Check : Local Data Persistent
766,7,Materi Android Fundamental
767,7,Latihan Option Menu pada AppBar
768,7,Latihan BroadcastReceiver dari Custom Event
769,7,CustomView : Quiz
770,7,Knowledge Check : Dasar Pengembangan Aplikasi Android
771,7,Latihan Mendapatkan Nilai Balik dari Intent
772,7,Teori Firebase Cloud Messaging (FCM)
773,7,Latihan Task dan Back Stack dengan TaskStackBuilder
774,7,Teori Library di Android
775,7,Teori SQLite Optimization
776,7,Dasar SQL (Structured Query Language)
777,7,Latihan SoundPool
778,7,Latihan JobIntentService
779,7,Latihan Membuat Custom Button dan EditText
780,7,Latihan Mode CardView pada RecyclerView
781,7,Latihan ViewModel
782,7,Ringkasan Intent
783,7,Membuat APK
784,7,Latihan Scheduler dengan JobScheduler
785,7,"Latihan Navigation Graph, SafeArg, Pop Up Behaviour dan Animation"
786,7,Obsolete - Submission 2: Aplikasi Movie Catalogue (UI/UX)
787,7,Knowledge Check : Android Architecture Component
788,7,Latihan Notification dengan NotificationBuilder & NotificatonManager
789,7,Latihan Simulasi Proses Asynchronous dengan Background Thread
790,7,ListView : Quiz
791,7,Latihan Style and Theme
792,7,Modern Android Development
793,7,Android Widgets : Quiz
794,8,Pengenalan Project pada Android Studio
795,8,Debugging dengan Logging dan Debug Breakpoint
796,8,Latihan Style dan Theme
797,8,Ujian Akhir
798,8,Forum Diskusi
799,8,Knowledge Check Intent
800,8,Rangkuman View dan ViewGroup
801,8,Knowledge Check Activity
802,8,Prasyarat Kemampuan
803,8,Knowledge Check RecyclerView
804,8,Menjalankan Aplikasi di Device & Emulator
805,8,Latihan Menganalisis View dan View Group
806,8,Teori RecyclerView
807,8,Knowledge Check Pengenalan Android Studio
808,8,Glosarium
809,8,Teori View dan ViewGroup
810,8,Rangkuman Style dan Theme
811,8,Teori Intent
812,8,Prasyarat Tools
813,8,Knowledge Check Style dan Theme
814,8,Membuat APK dan AAB
815,8,Latihan ConstraintLayout
816,8,Latihan RecyclerView
817,8,Daftar Referensi
818,8,"Latihan LinearLayout, RelativeLayout, FrameLayout, dan TableLayout"
819,8,Rangkuman RecyclerView
820,8,Latihan Explicit Intent
821,8,Rangkuman Pengenalan Android Studio
822,8,Persetujuan Hak Cipta
823,8,Materi Android Pemula
824,8,Teori Library di Android
825,8,Mode Grid pada RecyclerView
826,8,Pengenalan Android
827,8,Latihan Mengirim Data dengan Parcelable
828,8,Knowledge Check Views dan ViewGroup
829,8,View Binding
830,8,Submission Akhir Aplikasi Android Sederhana
831,8,Latihan Mengirim Data pada Intent
832,8,Rangkuman Activity
833,8,Teori Activity
834,8,Latihan Implementasi Library Glide
835,8,Mode CardView pada RecyclerView
836,8,Persiapan Tools
837,8,Latihan Mendapatkan Nilai Balik dari Intent
838,8,Teori Style dan Theme
839,8,Rangkuman Kelas
840,8,Mekanisme Belajar
841,8,Latihan Implicit Intent
842,8,Rangkuman Intent
843,8,Latihan Activity
844,8,Cara Membaca Dokumentasi
845,8,ItemOnClickListener pada RecyclerView
846,9,Latihan Melakukan Sorting dalam Database Room
847,9,Latihan End-to-End Testing dengan Espresso
848,9,Teori WebView
849,9,Teori Localization pada Teks
850,9,Latihan Unit Testing LiveData
851,9,Teori Firebase
852,9,Latihan Foreground Service
853,9,Knowledge Check : Advanced Database
854,9,Latihan Membuat Custom Button dan EditText
855,9,Teori Canvas
856,9,Latihan Activity Transition dan Shared Element
857,9,Submission Aplikasi Story App
858,9,Rangkuman Geo Location
859,9,Teori Pre-Populate Database Room
860,9,Latihan Membuat Aplikasi Running dengan Location Tracker
861,9,Teori Property Animation
862,9,Latihan Intent Camera
863,9,Latihan MediaPlayer
864,9,Teori Accessibility
865,9,Knowledge Check : Localization
866,9,Mekanisme Belajar
867,9,Teori Paging
868,9,Rangkuman Advanced Testing
869,9,Latihan Menampilkan Website dengan WebView
870,9,Latihan Localization pada Teks untuk Mendukung Multi-Language
871,9,Latihan Unit Testing Coroutines
872,9,Latihan Firebase Authentication
873,9,Latihan Bound Service
874,9,Latihan Integration Testing Room Database
875,9,Teori Android Widget
876,9,Latihan Menggambar dengan Canvas
877,9,Pengantar Advanced Testing
878,9,Submission Aplikasi Story App : Kriteria
879,9,Rangkuman
880,9,Latihan Pre-Populate Database Room
881,9,Forum Diskusi
882,9,Teori Geofencing
883,9,Latihan Property Animation
884,9,Latihan Intent Gallery
885,9,Latihan ExoPlayer dengan Notification
886,9,Latihan Accessibility
887,9,Knowledge Check : Service
888,9,Latihan Paging 2 dari Database
889,9,Submission Aplikasi Story App : Kirim dan Review
890,9,Pengantar Service
891,9,Teori Adaptive Layout untuk Support Multiple Screen Size
892,9,Latihan Unit Testing Repository dengan Fake
893,9,Latihan Firebase Realtime Database
894,9,Pengantar Geo Location
895,9,Latihan Integration Testing Fragment dengan MockWebServer dan Idling Resource
896,9,Latihan Menampilkan Widget di Homepage
897,9,Latihan Clipping Object Canvas
898,9,Teori TDD (Test Driven Development)
899,9,Submission Akhir Aplikasi Story App
900,9,Rangkuman Advanced Database
901,9,Teori Migrasi Database Room
902,9,Glosarium
903,9,Latihan Membuat Aplikasi dengan Geofencing
904,9,Teori Motion Layout
905,9,Teori Mengunggah File ke Server
906,9,Rangkuman Advanced UI
907,9,Pengantar Advance Database
908,9,Knowledge Check : Media
909,9,Teori Google Maps API
910,9,Latihan Paging 3 dari Network
911,9,Submission Akhir Aplikasi Story App : Kirim dan Review
912,9,Teori Permission
913,9,Latihan Adaptive Layout untuk Support Multiple Screen Size
914,9,Rangkuman Service
915,9,Persetujuan Hak Cipta
916,9,Latihan Firebase Cloud Messaging (FCM)
917,9,Pengantar Media
918,9,Latihan Menambahkan Aksi pada Widget
919,9,Latihan Membuat Custom View dari Awal
920,9,Latihan TDD (Test Driven Development)
921,9,Submission Akhir Aplikasi Story App : Kriteria
922,9,Teori Service
923,9,Latihan Migrasi Database Room
924,9,Daftar Referensi
925,9,Pengantar Advanced UI
926,9,Latihan Motion Layout
927,9,Latihan Mengunggah File Ke Server dengan Multipart dalam Retrofit
928,9,Rangkuman Animation
929,9,Teori Relasi Database Room
930,9,Knowledge Check : Geo Location
931,9,Latihan Menampilkan Peta dengan Google Maps API
932,9,Latihan Paging 3 dengan RemoteMediator
933,9,Teori Akses Galeri dan Kamera
934,9,"Teori Soundpool, MediaPlayer, dan ExoPlayer"
935,9,Teori Format Informasi
936,9,Knowledge Check : Advanced UI
937,9,Prasyarat Kemampuan
938,9,Rangkuman Firebase
939,9,Teori RawQuery dalam Room
940,9,Latihan ExoPlayer
941,9,Latihan StackView Widget
942,9,Pengantar Localization dan Accessibility
943,9,Teori Test Double
944,9,Pengantar Firebase
945,9,Latihan Service
946,9,Teori Custom View
947,9,Rangkuman Localization
948,9,Teori Activity Transition
949,9,Ujian Akhir
950,9,Rangkuman Media
951,9,Latihan Relasi Database Room
952,9,Knowledge Check : Advanced Testing
953,9,Teori Location Tracker
954,9,Pengantar Animation
955,9,Latihan CameraX
956,9,Latihan SoundPool
957,9,Latihan Formatting pada Informasi
958,9,Knowledge Check : Animation
959,9,Prasyarat Tools
960,9,Knowledge Check : Firebase
961,10,Generalization dan Specialization
962,10,Studi Kasus S.O.L.I.D
963,10,Ujian Akhir
964,10,Abstraction
965,10,Knowledge Check: Relasi pada OOP
966,10,Interface Segregation Principle (ISP)
967,10,Rangkuman: OOP
968,10,Contoh Kasus SRP
969,10,Pengenalan Kelas
970,10,Realization atau Implementation
971,10,Persetujuan Hak Cipta
972,10,Polymorphism
973,10,Knowledge Check: Software Design
974,10,Contoh Kasus ISP
975,10,Pengenalan OOP
976,10,Rangkuman: Relasi pada OOP
977,10,Open/Close Principle (OCP)
978,10,Pengenalan Software Design
979,10,Mekanisme Belajar
980,10,Pengenalan Relasi pada OOP
981,10,Knowledge Check: S.O.L.I.D
982,10,Dependency Inversion Principle (DIP)
983,10,Empat Pilar dalam OOP
984,10,Rangkuman: Software Design
985,10,Contoh Kasus OCP
986,10,Forum Diskusi
987,10,Software Design Principle
988,10,"Association, Aggregation, dan Composition"
989,10,Rangkuman Kelas
990,10,Contoh Kasus DIP
991,10,Inheritance
992,10,Rangkuman: S.O.L.I.D
993,10,Liskov Substitution Principle (LSP)
994,10,Glosarium
995,10,Pengenalan S.O.L.I.D
996,10,Dependency
997,10,Ujian Akhir (Deprecated)
998,10,Knowledge Check : Object Oriented Programming (OOP) (Deprecated)
999,10,Encapsulation
1000,10,Knowledge Check: OOP
1001,10,Contoh Kasus LSP
1002,10,Daftar Referensi
1003,10,Single Responsibility Principle (SRP)
1004,11,Membatalkan Job
1005,11,Scope Function
1006,11,Program Pertama Kotlin
1007,11,Rangkuman dari Kotlin Generics
1008,11,Pengantar Kotlin Object-Oriented Programming
1009,11,Comments
1010,11,Exception dan Exception Handling
1011,11,Recursion
1012,11,Control Flow Kondisi: when
1013,11,Sealed Class
1014,11,Nullable Receiver
1015,11,Pengantar Membangun Program Kotlin dengan IDE
1016,11,Rangkuman Control Flow
1017,11,Set
1018,11,Pengantar Control Flow Perulangan
1019,11,Abstraction: Abstract Class & Interface
1020,11,Latihan: Coroutines
1021,11,Nullable Types
1022,11,Kuis Kotlin Generics
1023,11,Permasalahan Starvation dan Race Conditions
1024,11,Ujian Akhir
1025,11,Alasan Belajar Kotlin
1026,11,Glosarium
1027,11,Data Class
1028,11,Pengantar Collection
1029,11,Membuat Class
1030,11,Latihan: Control Flow
1031,11,Arrays
1032,11,Kuis Kotlin Fundamental
1033,11,Mengenal Concurrency
1034,11,Kuis Kotlin Special Class
1035,11,Mengenal Fungsi
1036,11,Expression & Statement
1037,11,Berbagai Fitur Spesial Kotlin untuk Class
1038,11,Deferred
1039,11,Scope Function: Lambda Receiver
1040,11,Membuat Program Kotlin dengan IntelliJ IDEA
1041,11,Rangkuman dari Concurrency (Deprecated)
1042,11,Konsep Generics pada Kotlin
1043,11,Error dan Bug
1044,11,Exception Handling
1045,11,Persetujuan Hak Cipta
1046,11,Exam Kelas Kotlin
1047,11,Lambda
1048,11,Instalasi OpenJDK (Linux dan macOS)
1049,11,Rangkuman Collections
1050,11,Map
1051,11,Kuis Control Flow
1052,11,Encapsulation: Visibility Modifier
1053,11,Function Reference
1054,11,Safe Calls dan Elvis Operator
1055,11,Kuis Berkenalan dengan Coroutines
1056,11,Implementasi Coroutines
1057,11,Rangkuman Kelas
1058,11,Kotlin Sebagai Investasi
1059,11,Daftar Referensi
1060,11,Penggunaan Data Class
1061,11,Kuis Collection
1062,11,Properties
1063,11,Latihan: Special Class dan Collections
1064,11,Pengantar Fungsi
1065,11,Concurrency vs Parallelism
1066,11,Kuis Kotlin Functional Programming
1067,11,Anatomy of Function (Deprecated)
1068,11,Control Flow Perulangan: while dan do while
1069,11,Evaluasi Pembelajaran
1070,11,Coroutine Dispatcher
1071,11,Scope Function: Lambda Argument
1072,11,Mengenal Variabel dan Tipe Data
1073,11,Mendeklarasikan Kelas Generic
1074,11,Kuis Pengantar Kotlin
1075,11,Polymorphism: Overloading & Overriding
1076,11,Pengenalan Kotlin
1077,11,Instalasi OpenJDK (Windows)
1078,11,Coroutines Builder
1079,11,Formatting Conventions
1080,11,Higher-Order Function
1081,11,Instalasi Gradle (Linux dan macOS)
1082,11,Rangkuman Kotlin Functional Programming
1083,11,Collections Operations
1084,11,Rangkuman Fungsi
1085,11,Visibility Modifiers (Deprecated)
1086,11,Function Inside Function
1087,11,String Template
1088,11,Lateinit & Lazy Property
1089,11,Karakteristik Kotlin
1090,11,Rangkuman Pengantar Kotlin
1091,11,Menyalin dan Memodifikasi Data Class
1092,11,Mengenal Bagian-Bagian IntelliJ IDEA
1093,11,Class: Constructor
1094,11,Latihan: Functional
1095,11,Control Flow Kondisi: if
1096,11,Kuis Special Class dan Collection
1097,11,"Process, Thread, I/O-Bound"
1098,11,Pengantar Asynchronous
1099,11,Named dan Default Argument
1100,11,Range
1101,11,Mengenal Tipe Data Angka Lebih Dalam
1102,11,Channels
1103,11,Proyek Akhir
1104,11,Deklarasi Variabel
1105,11,Latihan Ujian
1106,11,Mendeklarasikan Fungsi Generic
1107,11,Empat Pilar OOP
1108,11,Extension Properties
1109,11,Kotlin Sebagai Bahasa Multiparadigm
1110,11,Instalasi Gradle (Windows)
1111,11,Job
1112,11,Lambda with receiver
1113,11,Instalasi IntelliJ IDEA
1114,11,Rangkuman Kotlin Object-Oriented Programming
1115,11,Sequences
1116,11,Kuis Fungsi
1117,11,Import dan Packages
1118,11,Collection Operations #2
1119,11,Mengenal Control Flow
1120,11,Pengantar Kotlin Special Class
1121,11,Variable Arguments
1122,11,"Kotlin Sebagai Bahasa Safe, Statically typed, dan Open Source"
1123,11,Rangkuman Membangun Program Kotlin dengan IDE
1124,11,Destructuring Declarations
1125,11,Mengenal Proses Kotlin Membangun Program
1126,11,Secondary Constructor
1127,11,Latihan: Object-Oriented
1128,11,Boolean
1129,11,Permasalahan Deadlocks dan Livelocks
1130,11,Kuis Kotlin Asynchronous: Coroutines
1131,11,Control Flow Perulangan: for loop
1132,11,Built-in Functions dan Properties
1133,11,Mengenal Paradigma OOP
1134,11,Latihan: Program Pertama Kotlin
1135,11,Macam Tipe Data Teks
1136,11,Kuis Pendahuluan
1137,11,Constraint Type Parameter
1138,11,Kuis Kotlin Object-Oriented Programming
1139,11,Interfaces
1140,11,Kotlin Sebagai Bahasa Multiplatform
1141,11,Pengenalan Kelas
1142,11,Membuat dan Menjalankan Job Baru
1143,11,Function Type dan Lambda
1144,11,Instalasi Git (Deprecated)
1145,11,Rangkuman Kotlin Asynchronous: Coroutines
1146,11,Pengantar Kotlin Functional Programming
1147,11,Membuat Program Kotlin Pertama!
1148,11,Membuat Package Baru
1149,11,"Slice, Distinct, dan Chuncked"
1150,11,Enum Class
1151,11,Nested Classs & Inner Class
1152,11,Extension
1153,11,Ekosistem Kotlin
1154,11,Rangkuman Tipe Data
1155,11,List
1156,11,Kuis Membangun Program Kotlin dengan IDE
1157,11,Inheritances
1158,11,Latihan: Generics
1159,11,Macam-Macam Tipe Data Angka
1160,11,Mengenal Coroutines
1161,11,Forum Diskusi
1162,11,Beragam Keyword Control Flow Perulangan
1163,11,Kuis Tipe Data
1164,11,Class
1165,11,Latihan: Kotlin Fundamental
1166,11,Mengenal String Lebih Dalam
1167,11,Kuis Persiapan Membangun dan Menjalankan Program Kotlin
1168,11,Variance
1169,11,Rangkuman Kotlin Special Class
1170,11,Property Delegation
1171,11,Kotlin untuk Aplikasi Server-side
1172,12,Knowledge Check Design Pattern
1173,12,Teori Dynamic Feature
1174,12,Teori Memory
1175,12,RxJava Vs Coroutine Flow
1176,12,Latihan Firebase Crashlytics
1177,12,Studi Kasus Dagger Hilt pada Aplikasi
1178,12,Teori Rendering
1179,12,Latihan ReactiveX (RxJava)
1180,12,Studi Kasus Enkripsi Database pada Aplikasi
1181,12,Materi Android Developer Expert
1182,12,Submission : Capstone
1183,12,Studi Kasus Networking dengan Retrofit pada Aplikasi
1184,12,Latihan Continuous Integration dengan Circle CI
1185,12,Forum Diskusi
1186,12,Pengenalan Performance
1187,12,Teori Dagger
1188,12,Teori Architectural Pattern
1189,12,Latihan Dynamic Feature
1190,12,Latihan LeakCanary
1191,12,Pendahuluan
1192,12,Knowledge Check Dependency Injection
1193,12,Latihan Timber
1194,12,Koin vs Dagger
1195,12,Latihan GPU Overdrawn
1196,12,Studi Kasus ReactiveX (RxJava) pada Aplikasi
1197,12,Teori Obfuscation
1198,12,Teori Design Pattern
1199,12,Submission : Capstone Akhir
1200,12,Knowledge Check Clean Architecture
1201,12,Teori Android Lint
1202,12,Daftar Referensi
1203,12,Pengenalan Security
1204,12,Latihan Dagger
1205,12,Teori Clean Architecture
1206,12,Studi Kasus Dynamic Feature pada Aplikasi
1207,12,Teori Battery
1208,12,Pengenalan Clean Architecture
1209,12,Library Injection di Android
1210,12,Studi Kasus Lottie pada Aplikasi
1211,12,Knowledge Check Modularization
1212,12,Latihan GPU Rendering Tool
1213,12,Teori Coroutine Flow
1214,12,Studi Kasus Obfuscation pada Aplikasi
1215,12,Creational Pattern
1216,12,Persetujuan Hak Cipta
1217,12,Knowledge Check Reactive Programming
1218,12,Latihan Android Custom Lint
1219,12,Pengenalan Useful Libraries
1220,12,Studi Kasus Dagger pada Aplikasi
1221,12,Latihan Clean Architecture
1222,12,Knowledge Check Continuous Integration
1223,12,Latihan Battery Historian
1224,12,Pengenalan Reactive Programming
1225,12,Teori Koin
1226,12,Studi Kasus Shimmer pada Aplikasi
1227,12,Latihan Modularization
1228,12,Teori Computing
1229,12,Latihan Coroutine Flow
1230,12,Teori SSL Pinning
